#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	17-6-2025	14:03
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	20	us	Integration Time
#  n	32		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     338	724.125  
     339	719.625  
     340	732.906  
     341	729.031  
     342	724.094  
     343	717.469  
     344	721.094  
     345	722.906  
     346	727.375  
     347	729.344  
     348	728.437  
     349	725.062  
     350	719.625  
     351	715.156  
     352	712.656  
     353	710.406  
     354	708.094  
     355	706.625  
     356	705.875  
     357	704.969  
     358	711.187  
     359	706.625  
     360	718.406  
     361	713.344  
     362	707.969  
     363	701.750  
     364	704.344  
     365	706.031  
     366	710.719  
     367	712.937  
     368	712.250  
     369	709.000  
     370	703.844  
     371	700.281  
     372	698.250  
     373	696.750  
     374	696.187  
     375	695.625  
     376	695.094  
     377	694.750  
     378	701.156  
     379	697.125  
     380	709.156  
     381	704.937  
     382	700.656  
     383	695.344  
     384	698.906  
     385	701.500  
     386	706.219  
     387	709.906  
     388	709.594  
     389	707.875  
     390	704.781  
     391	702.281  
     392	700.312  
     393	699.844  
     394	700.469  
     395	700.625  
     396	701.656  
     397	701.687  
     398	708.812  
     399	705.844  
     400	720.000  
     401	716.406  
     402	712.687  
     403	708.094  
     404	713.187  
     405	716.031  
     406	721.594  
     407	725.312  
     408	726.469  
     409	723.500  
     410	721.906  
     411	719.531  
     412	718.625  
     413	718.875  
     414	718.937  
     415	720.719  
     416	722.812  
     417	722.406  
     418	730.594  
     419	727.750  
     420	743.094  
     421	738.875  
     422	735.750  
     423	731.437  
     424	734.844  
     425	738.031  
     426	743.750  
     427	747.031  
     428	747.219  
     429	744.469  
     430	742.250  
     431	739.000  
     432	737.687  
     433	736.531  
     434	737.250  
     435	737.500  
     436	737.469  
     437	735.937  
     438	742.156  
     439	738.187  
     440	751.906  
     441	746.656  
     442	740.031  
     443	734.125  
     444	736.031  
     445	737.250  
     446	743.250  
     447	746.750  
     448	746.312  
     449	743.437  
     450	737.969  
     451	733.000  
     452	729.375  
     453	727.719  
     454	726.875  
     455	726.969  
     456	726.125  
     457	726.250  
     458	732.219  
     459	726.625  
     460	740.562  
     461	734.781  
     462	729.125  
     463	721.719  
     464	723.281  
     465	725.094  
     466	729.250  
     467	731.437  
     468	730.406  
     469	726.250  
     470	720.875  
     471	715.219  
