#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	16-6-2025	10:00
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	10	us	Integration Time
#  n	10		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     338	450.600  
     339	442.900  
     340	442.300  
     341	441.700  
     342	439.700  
     343	435.400  
     344	437.700  
     345	440.700  
     346	443.000  
     347	443.300  
     348	450.500  
     349	442.800  
     350	442.600  
     351	441.800  
     352	440.400  
     353	436.000  
     354	438.100  
     355	440.400  
     356	443.200  
     357	443.500  
     358	449.800  
     359	442.400  
     360	442.300  
     361	441.500  
     362	440.200  
     363	435.600  
     364	438.300  
     365	440.400  
     366	442.700  
     367	443.100  
     368	450.400  
     369	442.200  
     370	442.600  
     371	441.200  
     372	440.200  
     373	436.000  
     374	438.200  
     375	440.300  
     376	443.200  
     377	443.900  
     378	450.300  
     379	442.100  
     380	441.800  
     381	440.900  
     382	439.900  
     383	435.100  
     384	437.700  
     385	440.800  
     386	443.400  
     387	443.400  
     388	449.900  
     389	441.900  
     390	441.600  
     391	441.000  
     392	439.100  
     393	435.000  
     394	437.900  
     395	440.200  
     396	442.800  
     397	442.700  
     398	449.900  
     399	442.200  
     400	441.600  
     401	440.700  
     402	439.300  
     403	435.100  
     404	437.500  
     405	439.800  
     406	442.700  
     407	442.100  
     408	449.700  
     409	442.100  
     410	442.300  
     411	441.100  
     412	440.000  
     413	435.800  
     414	438.000  
     415	440.400  
     416	442.700  
     417	443.400  
     418	450.000  
     419	442.200  
     420	442.200  
     421	440.300  
     422	439.300  
     423	435.600  
     424	437.800  
     425	439.800  
     426	443.100  
     427	443.300  
     428	450.600  
     429	442.300  
     430	442.500  
     431	441.500  
     432	439.600  
     433	435.700  
     434	438.200  
     435	440.200  
     436	443.400  
     437	443.600  
     438	450.300  
     439	442.500  
     440	442.400  
     441	442.200  
     442	440.700  
     443	436.000  
     444	438.500  
     445	441.400  
     446	443.400  
     447	443.900  
     448	450.200  
     449	442.900  
     450	442.300  
     451	441.700  
     452	441.300  
     453	436.800  
     454	439.400  
     455	440.700  
     456	443.800  
     457	444.100  
     458	450.700  
     459	442.800  
     460	442.500  
     461	442.000  
     462	440.800  
     463	436.000  
     464	438.900  
     465	440.400  
     466	443.400  
     467	444.300  
     468	450.400  
     469	442.400  
     470	443.200  
     471	441.600  
     472	440.500  
     473	436.300  
     474	439.000  
     475	440.500  
     476	443.800  
     477	443.800  
     478	450.500  
     479	442.700  
     480	442.100  
     481	441.700  
     482	440.200  
     483	435.700  
     484	438.100  
     485	440.500  
     486	442.500  
     487	443.100  
     488	450.100  
     489	442.200  
     490	442.100  
     491	441.100  
     492	440.000  
     493	435.500  
     494	438.100  
     495	440.400  
     496	443.200  
     497	443.800  
     498	450.100  
     499	442.200  
     500	442.400  
     501	440.800  
     502	440.100  
     503	435.400  
     504	438.200  
     505	440.700  
     506	443.200  
     507	443.900  
     508	450.500  
     509	442.400  
     510	442.000  
     511	441.200  
     512	440.100  
     513	435.800  
     514	438.400  
     515	440.200  
     516	442.600  
     517	442.800  
     518	449.600  
     519	442.300  
     520	441.400  
     521	440.700  
     522	439.100  
     523	435.500  
     524	437.700  
     525	440.200  
     526	442.700  
     527	443.400  
     528	450.100  
     529	442.600  
     530	442.300  
     531	441.800  
     532	440.300  
     533	436.600  
     534	439.100  
     535	441.100  
     536	444.200  
     537	444.600  
     538	451.500  
     539	443.700  
     540	442.800  
     541	442.100  
     542	441.400  
     543	436.900  
     544	439.700  
     545	441.000  
     546	444.100  
     547	444.600  
     548	451.400  
     549	443.600  
     550	443.700  
     551	442.500  
     552	441.900  
     553	437.200  
     554	439.400  
     555	441.500  
     556	443.800  
     557	444.800  
     558	451.700  
     559	443.600  
